user_id,item_id,age,gender,user_level,purchase_freq,total_spend,register_days,follow_num,fans_num,price,discount_rate,category,title_length,title_emo_score,img_count,has_video,like_num,comment_num,share_num,collect_num,is_follow_author,add2cart,coupon_received,coupon_used,pv_count,last_click_gap,interaction_rate,purchase_intent,freshness_score,social_influence,label
U00088132,I00056665,21,0,4,16,1256.48,574,5,0,90.08,0.0,服饰鞋包,44,0.73,6,0,45,12,3,12,1,0,0,0,15,2.7,6.0,1.2,0.899,40.0,0
U00088133,I00028792,30,0,4,49,2033.03,679,4,0,209.94,0.0,服饰鞋包,26,0.732,5,0,7,2,0,2,0,0,0,0,5,2.9,2.333,0.2,0.892,11.66,0
U00088134,I00021969,19,0,6,13,10006.58,452,7,3,77.98,0.352,服饰鞋包,32,0.649,2,1,32,3,4,10,0,0,0,0,1,16.8,32.5,1.0,0.588,162.5,1
U00088135,I00018640,26,0,5,8,2002.68,1008,6,0,125.49,0.361,服饰鞋包,22,0.7,1,1,1,0,0,0,0,0,0,0,15,0.2,0.062,0.0,0.992,0.31,0
U00088136,I00073197,32,0,5,16,5359.5,434,23,2,68.76,0.148,美妆个护,12,0.693,2,0,31,8,4,7,0,0,0,0,7,41.9,8.688,0.7,0.364,43.44,1
U00088137,I00074500,26,0,4,25,4953.19,493,23,0,29.17,0.367,美妆个护,46,0.473,4,1,18,3,1,7,0,0,0,0,13,9.6,2.679,0.7,0.714,13.4,1
U00088138,I00005756,25,0,3,1,458.98,892,83,0,98.3,0.0,服饰鞋包,13,0.52,3,1,1,0,0,0,1,0,0,0,4,3.8,0.2,0.0,0.863,11.0,0
U00088139,I00081009,22,1,3,4,5365.87,164,37,0,214.59,0.074,服饰鞋包,28,0.493,2,0,3,0,0,1,0,0,1,0,1,7.5,2.25,3.1,0.762,11.25,0
U00088140,I00066878,28,1,3,21,1860.4,188,45,2,42.86,0.0,服饰鞋包,33,0.768,4,0,2,0,0,0,0,1,0,0,5,23.6,0.333,5.0,0.504,1.66,1
U00088141,I00028171,18,0,4,10,2541.11,568,10,1,166.96,0.0,数码家电,27,0.673,3,0,7,0,0,2,0,0,1,1,1,4.7,5.0,3.2,0.836,25.0,1
U00088142,I00018964,31,0,5,22,11692.35,554,18,0,16.49,0.0,食品生鲜,41,0.746,1,0,17,3,1,4,0,0,0,0,15,20.7,2.0,0.4,0.537,10.0,0
U00088143,I00031962,18,0,4,1,500.77,562,17,0,73.67,0.198,数码家电,38,0.615,3,0,0,0,0,0,1,0,1,0,1,39.2,0.0,3.0,0.38,10.0,0
U00088144,I00062014,23,0,3,6,3413.8,457,15,2,49.88,0.159,美妆个护,25,0.634,1,0,356,46,39,90,0,0,0,0,5,18.5,116.667,9.0,0.565,583.34,1
U00088145,I00054903,28,0,3,11,1779.2,890,3,0,119.06,0.047,服饰鞋包,15,0.636,1,1,24,3,2,5,0,0,0,0,10,4.8,3.955,0.5,0.833,19.77,0
U00088146,I00032442,23,0,3,4,2064.6,991,6,0,144.23,0.066,服饰鞋包,14,0.303,4,0,32,3,1,8,0,0,1,1,9,6.3,5.3,3.8,0.792,26.5,0
U00088147,I00002692,25,0,4,12,19236.91,879,19,0,158.18,0.34,服饰鞋包,32,0.711,1,1,16,4,1,5,0,0,0,0,1,17.4,17.25,0.5,0.58,86.25,0
U00088148,I00053448,23,0,5,10,1734.5,313,15,0,28.15,0.0,服饰鞋包,15,0.633,4,0,5,0,0,1,0,1,0,0,3,15.5,1.625,5.1,0.608,8.12,1
U00088149,I00039155,18,1,2,25,520.96,921,6,4,130.63,0.0,美妆个护,32,0.633,4,1,9,0,0,1,0,0,1,0,5,14.4,1.75,3.1,0.625,8.75,0
U00088150,I00013454,23,0,4,29,933.14,732,4,0,25.13,0.0,食品生鲜,22,0.689,1,0,0,0,0,0,0,0,1,1,1,33.9,0.0,3.0,0.415,0.0,1
U00088151,I00085241,34,0,5,15,2677.87,642,3,0,62.82,0.21,美妆个护,20,0.745,1,1,43,6,5,15,0,0,0,0,13,7.0,6.607,1.5,0.774,33.04,1
U00088152,I00076630,41,0,3,7,4757.32,633,28,0,19.14,0.275,服饰鞋包,17,0.693,3,0,36,9,3,10,0,1,0,0,4,26.5,15.6,6.0,0.475,78.0,0
U00088153,I00089751,35,1,5,21,503.21,1237,4,0,68.23,0.472,食品生鲜,34,0.823,6,1,13,1,1,4,0,1,0,0,8,3.3,2.667,5.4,0.879,13.34,0
U00088154,I00051033,42,1,4,19,1004.04,1,32,0,68.96,0.249,食品生鲜,38,0.404,3,0,8,1,0,2,1,0,0,0,2,4.0,4.333,0.2,0.857,31.66,1
U00088155,I00005924,18,0,5,16,2499.06,174,10,0,180.14,0.0,数码家电,5,0.614,2,1,2,0,0,0,0,0,0,0,11,10.0,0.167,0.0,0.706,0.84,0
U00088156,I00059482,19,1,4,13,3185.32,601,3,1,413.61,0.251,服饰鞋包,31,0.517,3,1,11,1,1,1,0,1,0,0,31,7.7,0.547,5.1,0.757,2.74,1
U00088157,I00059160,25,0,1,7,8621.03,719,38,0,61.74,0.106,服饰鞋包,29,0.627,5,1,30,4,1,6,0,0,1,1,4,4.3,10.0,3.6,0.848,50.0,1
U00088158,I00014930,33,0,1,14,1420.58,1,9,0,18.84,0.247,服饰鞋包,31,0.291,4,0,0,0,0,0,0,1,0,0,8,0.2,0.0,5.0,0.992,0.0,1
U00088159,I00054293,31,1,4,4,5635.73,633,8,0,81.51,0.41,美妆个护,50,0.504,4,1,3,0,0,0,0,0,0,0,9,7.9,0.3,0.0,0.752,1.5,0
U00088160,I00089151,18,1,6,20,278.72,523,33,0,28.42,0.079,服饰鞋包,13,0.81,5,0,4,0,0,1,0,0,1,0,3,3.4,1.375,3.1,0.876,6.88,1
U00088161,I00061743,23,0,2,5,2420.06,835,70,0,20.58,0.0,数码家电,34,0.785,1,0,27,4,3,6,0,0,0,0,6,17.9,7.571,0.6,0.573,37.85,0
U00088162,I00053573,27,1,3,3,940.88,939,7,0,61.48,0.078,服饰鞋包,17,0.605,4,1,5,1,0,1,0,0,0,0,2,12.1,2.833,0.1,0.665,14.16,0
U00088163,I00045839,32,0,6,15,700.93,1,5,0,199.96,0.0,美妆个护,19,0.506,1,0,248,55,19,83,0,0,1,1,3,0.7,134.875,11.3,0.972,674.38,1
U00088164,I00042911,28,1,4,2,979.44,802,19,1,226.63,0.409,食品生鲜,22,0.469,5,1,5,1,0,1,0,1,0,0,8,6.6,0.944,5.1,0.784,4.72,1
U00088165,I00080132,20,0,7,13,5652.19,150,6,0,85.56,0.199,其他,38,0.803,1,0,3,0,0,1,0,0,0,0,15,3.4,0.281,0.1,0.876,1.41,1
U00088166,I00061060,23,0,4,15,268.42,237,14,0,99.7,0.0,食品生鲜,16,0.588,5,0,30,5,2,5,0,0,0,0,8,6.2,5.944,0.5,0.795,29.72,0
U00088167,I00083116,24,0,4,7,1111.78,525,8,0,128.2,0.334,数码家电,46,0.675,6,1,14,1,0,4,0,0,0,0,9,8.1,2.2,0.4,0.748,11.0,0
U00088168,I00033394,26,0,4,4,1213.86,260,22,0,93.05,0.0,食品生鲜,49,0.944,4,0,0,0,0,0,0,1,0,0,5,0.1,0.0,5.0,0.996,0.0,1
U00088169,I00057789,18,0,3,21,773.68,1,4,0,35.67,0.0,数码家电,35,0.562,3,0,17,1,2,4,0,1,0,0,10,8.6,2.818,5.4,0.736,14.09,0
U00088170,I00056511,33,1,2,8,2060.5,674,3,0,60.11,0.115,服饰鞋包,6,0.566,3,1,99,12,6,28,1,0,1,1,3,3.3,45.75,5.8,0.879,238.75,1
U00088171,I00016538,35,1,6,2,9619.51,1,16,1,97.75,0.222,美妆个护,41,0.75,3,0,9,1,0,2,0,0,0,0,9,25.8,1.4,0.2,0.482,7.0,0
U00088172,I00020897,30,0,5,12,7649.73,746,9,0,72.0,0.0,服饰鞋包,36,0.772,1,0,6,1,0,2,0,0,0,0,3,21.7,2.75,0.2,0.525,13.75,1
U00088173,I00089988,37,0,3,6,2848.73,1177,1,0,20.15,0.021,服饰鞋包,19,0.803,1,0,23,4,2,4,0,0,0,0,9,1.3,4.3,0.4,0.949,21.5,1
U00088174,I00077497,29,0,3,13,1252.31,884,3,0,352.62,0.297,服饰鞋包,22,0.854,5,1,2,0,0,0,0,0,0,0,11,22.5,0.167,0.0,0.516,0.84,1
U00088175,I00072943,38,1,7,32,3078.81,634,2,0,13.81,0.096,食品生鲜,33,0.842,2,0,47,10,3,11,0,0,0,0,1,1.6,46.25,1.1,0.938,231.25,1
U00088176,I00005950,26,0,4,9,1910.6,856,24,18,41.64,0.164,美妆个护,16,0.357,3,0,64,13,7,13,0,0,0,0,19,31.9,6.525,1.3,0.429,32.62,0
U00088177,I00047071,40,0,4,48,4583.25,685,28,2,225.25,0.071,数码家电,25,0.762,4,0,3,0,0,0,0,1,0,0,6,3.9,0.429,5.0,0.86,2.14,1
U00088178,I00069794,20,1,3,26,1486.18,447,4,2,73.16,0.022,食品生鲜,42,0.898,2,1,5,0,0,1,1,0,0,0,1,8.1,3.25,0.1,0.748,26.25,0
U00088179,I00074370,20,0,3,50,3089.06,429,46,0,138.22,0.37,家居日用,24,0.519,4,1,4,0,0,1,0,0,0,0,9,3.7,0.55,0.1,0.866,2.75,1
U00088180,I00037163,19,0,2,2,11113.91,647,10,1,49.41,0.09,食品生鲜,13,0.573,5,0,9,2,1,3,1,0,0,0,2,54.8,6.833,0.3,0.305,44.16,0
U00088181,I00018760,24,1,2,11,2764.2,315,2,0,102.71,0.255,服饰鞋包,28,0.615,4,1,19,3,2,6,0,0,0,0,8,7.0,4.444,0.6,0.774,22.22,0
U00088182,I00042417,40,0,3,5,2403.2,601,16,1,31.62,0.11,食品生鲜,24,0.928,5,0,21,5,2,3,0,0,0,0,14,3.2,2.767,0.3,0.882,13.84,1
U00088183,I00008725,18,0,4,7,784.09,509,17,0,20.27,0.225,服饰鞋包,34,0.511,4,0,11,1,1,1,0,0,0,0,16,2.0,1.029,0.1,0.923,5.14,1
U00088184,I00056972,28,0,6,16,2519.34,314,13,0,21.89,0.0,家居日用,9,0.327,6,0,11,3,1,2,1,0,0,0,15,14.8,1.438,0.2,0.619,17.19,0
U00088185,I00072571,30,0,6,3,3820.99,669,1,0,11.51,0.402,服饰鞋包,20,0.694,8,1,86,22,5,26,0,0,0,0,4,14.0,36.8,2.6,0.632,184.0,0
U00088186,I00024321,24,0,1,14,436.36,330,19,0,184.47,0.0,食品生鲜,47,0.767,1,0,8,2,0,2,1,0,0,0,15,25.1,0.938,0.2,0.489,14.69,0
U00088187,I00052732,25,0,6,10,6636.57,944,22,0,25.01,0.0,美妆个护,5,0.339,1,1,1,0,0,0,0,1,0,0,1,27.6,0.5,5.0,0.465,2.5,1
U00088188,I00014762,27,1,3,6,5052.45,547,33,0,90.77,0.146,服饰鞋包,30,0.449,2,0,4,0,0,0,0,0,0,0,25,0.8,0.154,0.0,0.968,0.77,1
U00088189,I00020017,40,0,4,4,2586.61,578,28,0,81.86,0.091,数码家电,27,0.758,2,0,51,11,5,15,0,0,0,0,9,3.6,11.05,1.5,0.87,55.25,0
U00088190,I00048646,25,1,6,8,1472.86,366,54,0,64.94,0.108,家居日用,40,0.447,4,0,25,5,1,6,1,0,0,0,5,0.1,7.833,0.6,0.996,49.16,1
U00088191,I00026748,18,0,4,7,1395.09,691,10,0,70.0,0.16,食品生鲜,27,0.652,3,0,193,51,24,57,0,0,0,0,8,16.4,50.278,5.7,0.594,251.39,1
U00088192,I00008929,30,1,3,32,3041.85,654,1,1,29.97,0.0,其他,23,0.688,2,0,43,7,5,14,0,0,0,0,8,2.8,10.333,1.4,0.896,51.66,0
U00088193,I00051179,18,0,5,19,1774.22,665,6,0,255.59,0.0,服饰鞋包,33,0.489,4,0,12,2,1,4,0,0,0,0,12,7.0,1.923,0.4,0.774,9.62,0
U00088194,I00080653,18,1,1,10,1109.81,551,11,0,48.14,0.0,服饰鞋包,17,0.657,3,0,9,2,1,2,0,0,0,0,1,9.4,9.5,0.2,0.719,47.5,0
U00088195,I00022701,18,0,5,7,2242.96,315,32,0,146.73,0.196,美妆个护,6,0.823,1,0,10,2,0,3,0,1,0,0,2,2.3,6.167,5.3,0.913,30.84,0
U00088196,I00045795,26,0,6,18,1318.22,419,25,0,223.02,0.084,家居日用,23,0.414,2,0,4,0,0,1,0,0,0,0,4,5.2,1.1,0.1,0.822,5.5,0
U00088197,I00085660,23,1,5,3,2183.18,286,5,0,47.97,0.1,服饰鞋包,45,0.532,4,0,24,6,1,5,0,0,0,0,13,9.4,3.321,0.5,0.719,16.6,0
U00088198,I00065216,23,0,3,2,5696.69,1144,3,2,157.14,0.0,其他,24,0.565,2,0,8,1,0,1,0,1,0,0,4,5.2,2.3,5.1,0.822,11.5,0
U00088199,I00017826,28,0,3,6,2382.47,693,9,0,59.87,0.087,家居日用,5,0.578,2,0,25,2,1,7,0,0,0,0,2,4.5,14.167,0.7,0.842,70.83,0
U00088200,I00084128,33,0,5,13,3768.57,647,21,0,89.37,0.027,服饰鞋包,20,0.875,3,0,49,11,7,11,1,1,0,0,3,7.3,27.125,6.1,0.767,145.62,0
U00088201,I00058487,26,1,3,20,1831.21,810,40,3,158.01,0.404,美妆个护,26,0.662,1,1,155,27,18,51,0,0,0,0,21,3.6,15.432,5.1,0.87,77.16,1
U00088202,I00050113,29,0,6,11,832.03,654,5,3,25.92,0.286,服饰鞋包,36,0.562,3,0,34,7,4,11,0,1,0,0,9,2.2,7.65,6.1,0.916,38.25,1
U00088203,I00000089,20,1,4,20,3182.69,389,7,0,304.07,0.1,家居日用,16,0.555,2,0,2,0,0,0,0,0,1,0,2,6.3,0.667,3.0,0.792,3.34,1
U00088204,I00021172,25,1,2,1,2175.6,558,3,0,74.91,0.078,服饰鞋包,33,0.44,4,1,11,1,1,3,0,0,1,1,18,3.8,1.079,3.3,0.863,5.4,1
U00088205,I00043458,18,0,6,19,1724.16,440,5,0,150.59,0.0,服饰鞋包,50,0.453,6,1,6,1,0,1,0,1,0,0,7,14.8,1.188,5.1,0.619,5.94,1
U00088206,I00075908,45,0,6,3,144.97,793,1,1,56.8,0.201,服饰鞋包,26,0.434,2,0,21,3,2,7,0,1,0,0,74,7.8,0.58,5.7,0.755,2.9,1
U00088207,I00048665,30,0,4,9,769.85,1,29,0,84.67,0.0,服饰鞋包,23,0.598,3,0,60,10,4,13,0,0,1,0,14,17.1,7.433,4.3,0.584,37.16,0
U00088208,I00075344,23,1,7,12,6507.01,562,14,4,167.48,0.155,美妆个护,16,0.388,4,0,54,7,5,20,0,0,1,0,9,0.3,11.3,5.0,0.988,56.5,0
U00088209,I00051263,27,0,5,7,2414.33,637,8,0,63.1,0.165,服饰鞋包,17,0.692,4,0,27,5,3,9,0,0,1,0,21,32.9,2.705,3.9,0.422,13.52,0
U00088210,I00075560,22,1,5,14,1368.87,613,42,2,95.53,0.0,美妆个护,58,0.472,2,0,11,2,1,3,0,0,0,0,11,17.7,1.875,0.3,0.576,9.38,0
U00088211,I00065644,33,0,5,5,1011.74,580,4,1,49.93,0.267,数码家电,34,0.589,4,1,8,1,0,2,0,1,0,0,2,0.9,4.333,5.2,0.964,21.66,1
U00088212,I00085655,20,0,4,11,813.7,636,9,0,22.44,0.209,家居日用,15,0.485,2,0,21,4,2,5,0,0,0,0,7,6.4,5.312,0.5,0.789,26.56,0
U00088213,I00005507,18,0,5,5,1648.36,336,28,0,346.8,0.107,食品生鲜,21,0.429,2,1,3,0,0,1,0,0,1,1,12,28.4,0.346,3.1,0.458,1.73,0
U00088214,I00068992,28,0,6,12,1983.81,241,5,0,86.77,0.0,美妆个护,33,0.511,2,0,17,3,1,6,0,1,0,0,3,27.7,8.75,5.6,0.464,43.75,1
U00088215,I00055617,29,0,3,2,5586.78,697,8,0,71.66,0.15,服饰鞋包,14,0.538,1,0,12,3,1,2,1,0,0,0,7,18.5,3.0,0.2,0.565,25.0,1
U00088216,I00066542,35,0,4,11,1452.92,671,18,0,93.98,0.279,美妆个护,31,0.45,3,0,18,2,2,6,0,1,0,0,11,2.3,3.083,5.6,0.913,15.42,1
U00088217,I00046974,25,0,5,2,595.35,630,4,0,397.84,0.0,美妆个护,42,0.394,5,0,56,16,6,16,0,0,1,1,14,20.1,8.667,4.6,0.544,43.34,1
U00088218,I00082227,27,0,6,9,495.4,858,18,0,51.81,0.158,家居日用,30,0.552,3,0,7,1,0,1,0,0,0,0,4,5.7,2.1,0.1,0.808,10.5,0
U00088219,I00064248,46,1,1,3,507.24,1267,19,0,96.4,0.0,美妆个护,30,0.586,3,1,3,0,0,1,0,1,0,0,2,29.8,1.5,5.1,0.446,7.5,1
U00088220,I00012569,18,0,4,1,2707.48,952,52,0,112.42,0.0,美妆个护,17,0.796,3,1,46,9,3,14,0,1,0,0,20,11.6,4.476,6.4,0.674,22.38,0
U00088221,I00029481,34,1,1,38,1863.13,424,37,0,85.62,0.184,服饰鞋包,41,0.613,1,0,1,0,0,0,0,1,0,0,1,3.9,0.5,5.0,0.86,2.5,1
U00088222,I00080389,23,1,3,7,2090.56,695,37,2,105.2,0.087,食品生鲜,36,0.917,1,0,2,0,0,0,1,0,0,0,9,8.8,0.2,0.0,0.732,11.0,0
U00088223,I00015552,25,0,5,3,2846.77,286,3,0,97.51,0.0,服饰鞋包,28,0.46,2,0,43,7,4,6,0,0,0,0,3,39.9,19.5,0.6,0.376,97.5,0
U00088224,I00063110,32,1,2,9,1422.66,344,2,1,366.69,0.0,家居日用,23,0.789,4,1,7,1,0,2,0,0,1,0,3,1.1,3.0,3.2,0.956,15.0,0
U00088225,I00025495,18,0,2,4,1363.38,165,37,0,37.53,0.284,数码家电,20,0.749,1,0,1,0,0,0,0,0,0,0,17,15.1,0.056,0.0,0.614,0.28,0
U00088226,I00060014,31,1,1,4,5927.42,298,53,0,360.99,0.208,服饰鞋包,51,0.308,4,0,4,0,0,0,0,0,0,0,11,6.4,0.333,0.0,0.789,1.66,0
U00088227,I00028838,36,1,3,2,707.92,811,7,0,434.45,0.0,其他,29,0.678,4,0,4,0,0,1,1,1,0,0,7,19.8,0.688,5.1,0.548,13.44,1
U00088228,I00068485,22,1,4,4,874.35,333,15,0,126.11,0.022,服饰鞋包,27,0.553,2,1,153,22,21,48,0,0,0,0,1,3.8,166.0,4.8,0.863,830.0,1
U00088229,I00062525,30,0,5,7,1027.08,623,7,0,359.73,0.0,服饰鞋包,39,0.628,3,0,13,2,1,2,0,0,0,0,1,21.4,11.5,0.2,0.529,57.5,0
U00088230,I00051203,34,0,1,5,6129.25,499,1,1,113.78,0.104,美妆个护,34,0.574,6,0,40,7,2,8,0,0,0,0,2,8.8,24.0,0.8,0.732,120.0,0
U00088231,I00063465,44,0,4,50,1325.2,254,61,0,73.01,0.0,美妆个护,28,0.564,3,1,0,0,0,0,0,0,1,0,4,22.1,0.0,3.0,0.521,0.0,0
U00088232,I00055642,18,0,2,6,1798.47,1033,3,0,105.77,0.115,食品生鲜,54,0.34,6,0,4,0,0,0,0,0,0,0,1,13.2,2.0,0.0,0.645,10.0,0
U00088233,I00067020,35,1,3,8,2414.08,306,6,0,112.67,0.176,服饰鞋包,36,0.505,4,0,147,27,11,37,0,1,0,0,10,8.5,26.318,8.7,0.738,131.59,0
U00088234,I00035250,20,0,5,4,10865.1,717,7,14,85.06,0.0,其他,31,0.554,1,0,23,4,1,5,0,1,0,0,14,51.1,2.767,5.5,0.32,13.84,0
U00088235,I00066492,39,0,5,9,2831.77,1,127,0,31.31,0.0,美妆个护,5,0.587,1,0,43,9,4,13,0,0,0,0,6,12.3,13.214,1.3,0.661,66.07,0
U00088236,I00049133,21,1,3,3,894.0,903,10,0,49.82,0.1,家居日用,41,0.65,3,1,7,0,0,1,0,0,0,0,6,0.2,1.214,0.1,0.992,6.07,0
U00088237,I00014689,20,1,4,10,1762.78,65,19,1,14.8,0.255,数码家电,28,0.335,4,0,18,2,1,2,0,1,0,0,8,0.1,3.111,5.2,0.996,15.56,1
U00088238,I00014398,33,0,6,13,112.55,494,21,4,42.44,0.0,美妆个护,27,0.759,4,0,93,13,11,22,0,0,0,0,10,4.2,16.818,2.2,0.851,84.09,1
U00088239,I00034869,30,1,5,6,1246.65,446,2,0,68.61,0.0,服饰鞋包,40,0.681,3,1,0,0,0,0,0,0,0,0,10,21.8,0.0,0.0,0.524,0.0,0
U00088240,I00087561,28,1,3,23,2585.64,187,6,0,132.22,0.225,美妆个护,28,0.827,3,0,8,2,0,2,0,0,0,0,3,1.6,3.75,0.2,0.938,18.75,1
U00088241,I00079489,18,1,6,9,7846.62,936,9,0,108.56,0.0,服饰鞋包,17,0.58,3,1,16,2,1,3,0,0,0,0,5,6.8,4.583,0.3,0.779,22.92,0
U00088242,I00086415,18,0,4,18,3028.04,469,6,0,189.05,0.0,服饰鞋包,26,0.602,4,1,5,0,0,0,0,1,0,0,2,0.5,1.667,5.0,0.98,8.34,0
U00088243,I00079705,26,0,4,1,2314.77,528,32,0,762.97,0.106,服饰鞋包,25,0.372,3,0,5,1,0,1,0,0,1,0,29,7.4,0.283,3.1,0.764,1.41,0
U00088244,I00054380,37,0,4,3,630.15,963,30,0,73.55,0.0,数码家电,23,0.504,1,0,10,2,1,1,0,0,0,0,6,13.4,2.643,0.1,0.642,13.22,0
U00088245,I00059786,18,0,5,9,939.34,603,25,0,44.49,0.0,服饰鞋包,27,0.553,4,0,2,0,0,0,0,0,0,0,27,9.3,0.071,0.0,0.721,0.36,1
U00088246,I00028023,18,0,4,10,914.43,730,32,0,125.21,0.0,服饰鞋包,5,0.829,4,1,19,2,2,5,0,0,0,0,12,6.4,2.808,0.5,0.789,14.04,1
U00088247,I00048543,27,1,5,16,3840.23,500,6,1,607.24,0.231,美妆个护,9,0.44,3,0,6,0,0,2,0,0,0,0,1,6.4,4.5,0.2,0.789,22.5,1
U00088248,I00056020,29,1,7,2,2092.62,560,12,0,171.75,0.286,数码家电,37,0.478,1,0,40,5,2,12,0,1,0,0,2,4.3,24.667,6.2,0.848,123.34,1
U00088249,I00018908,19,1,1,24,1998.04,867,10,0,63.68,0.27,家居日用,30,0.18,3,0,1,0,0,0,0,1,0,0,25,11.6,0.038,5.0,0.674,0.19,1
U00088250,I00012386,43,1,5,4,4919.71,878,7,0,275.86,0.054,美妆个护,21,0.485,4,0,5,0,0,1,1,0,1,0,6,8.6,0.929,3.1,0.736,14.64,0
U00088251,I00085862,18,1,4,32,269.03,504,24,6,7.68,0.0,数码家电,33,0.474,3,0,11,2,0,2,0,0,0,0,3,11.2,4.5,0.2,0.682,22.5,0
U00088252,I00054351,21,0,1,23,661.94,172,57,0,17.49,0.134,服饰鞋包,27,0.714,1,1,5,0,0,1,0,0,0,0,4,4.4,1.3,0.1,0.845,6.5,0
U00088253,I00089833,18,1,4,13,2931.74,642,4,1,112.47,0.13,服饰鞋包,38,0.636,5,0,15,3,2,4,0,0,0,0,6,3.7,4.714,0.4,0.866,23.57,0
U00088254,I00042727,24,0,5,33,1407.79,539,25,0,165.36,0.0,美妆个护,31,0.45,2,0,35,3,2,12,0,1,0,0,1,1.5,32.5,6.2,0.941,162.5,1
U00088255,I00052522,18,1,7,23,2266.37,266,25,1,44.59,0.0,服饰鞋包,28,0.49,5,0,7,1,0,1,0,0,1,1,3,11.5,2.625,3.1,0.676,13.12,1
U00088256,I00022938,37,1,5,13,905.65,661,28,2,22.91,0.162,数码家电,30,0.501,3,1,610,153,89,126,0,0,0,0,29,33.9,45.733,12.6,0.415,228.66,0
U00088257,I00066771,20,0,2,14,1671.11,627,9,1,82.29,0.039,数码家电,31,0.549,1,0,9,2,0,2,0,0,0,0,1,1.3,8.0,0.2,0.949,40.0,0
U00088258,I00032952,32,0,3,5,931.51,961,22,0,18.12,0.0,食品生鲜,24,0.538,3,0,157,46,8,50,0,1,0,0,1,3.1,174.0,10.0,0.886,870.0,1
U00088259,I00051096,18,0,5,11,2063.17,51,2,1,93.12,0.214,数码家电,24,0.832,1,0,47,6,2,11,0,0,0,0,6,11.2,11.643,1.1,0.682,58.22,0
U00088260,I00047299,18,0,3,8,1165.36,613,4,0,189.95,0.0,美妆个护,19,0.559,2,1,402,56,21,60,0,1,0,0,2,11.3,222.333,11.0,0.68,1111.66,1
U00088261,I00049192,37,0,4,10,2408.61,385,27,2,62.93,0.0,美妆个护,21,0.545,2,1,16,2,0,2,0,0,1,0,10,49.3,2.091,3.2,0.327,10.46,1
U00088262,I00058047,40,1,4,22,3226.97,448,3,0,83.61,0.0,美妆个护,23,0.589,4,0,12,1,0,3,0,0,0,0,5,15.8,3.083,0.3,0.603,15.42,0
U00088263,I00072133,18,1,2,1,2261.12,629,24,1,35.38,0.359,服饰鞋包,36,0.843,2,0,0,0,0,0,0,0,0,0,3,21.8,0.0,0.0,0.524,0.0,0
U00088264,I00042299,34,0,4,15,1071.88,459,6,4,34.85,0.0,服饰鞋包,43,0.613,1,0,27,6,3,6,0,0,0,0,6,2.1,8.143,0.6,0.92,40.72,1
U00088265,I00075444,27,1,4,10,7460.24,264,87,1,14.06,0.0,服饰鞋包,34,0.588,1,1,2,0,0,0,0,1,0,0,10,38.1,0.182,5.0,0.386,0.91,0
U00088266,I00073548,23,0,5,4,1628.79,1,6,0,68.07,0.046,美妆个护,30,0.609,3,0,6,1,0,1,0,1,0,0,7,0.1,1.188,5.1,0.996,5.94,1
U00088267,I00061163,24,0,1,26,1010.01,625,13,1,78.43,0.172,美妆个护,31,0.706,2,1,21,3,2,6,0,0,0,0,1,3.3,21.0,0.6,0.879,105.0,1
U00088268,I00051236,37,0,4,7,965.51,279,19,0,66.2,0.183,家居日用,13,0.502,3,0,21,4,2,6,0,1,0,0,3,12.8,11.0,5.6,0.652,55.0,0
U00088269,I00057887,27,1,4,15,2481.94,1031,2,0,330.48,0.107,服饰鞋包,26,0.415,1,1,78,17,7,13,1,0,0,0,2,22.8,50.833,1.3,0.513,264.16,1
U00088270,I00024289,25,0,4,1,2724.69,461,19,2,35.41,0.0,家居日用,43,0.69,3,0,43,11,4,10,0,0,0,0,13,4.3,6.571,1.0,0.848,32.85,0
U00088271,I00035034,25,1,5,7,2180.49,590,9,0,49.91,0.29,服饰鞋包,24,0.65,1,1,21,4,1,6,1,1,0,0,9,2.9,4.1,5.6,0.892,30.5,1
U00088272,I00071002,31,0,2,3,946.63,689,22,18,64.11,0.065,家居日用,34,0.527,1,0,131,16,19,20,0,0,0,0,11,4.7,20.833,2.0,0.836,104.16,0
U00088273,I00048226,26,1,4,12,1401.16,1025,15,1,126.47,0.0,食品生鲜,56,0.401,4,0,1,0,0,0,0,0,0,0,6,0.8,0.143,0.0,0.968,0.72,0
U00088274,I00044499,25,1,3,28,685.63,354,7,0,187.25,0.0,美妆个护,25,0.644,1,0,1,0,0,0,0,1,1,0,1,0.4,0.5,8.0,0.984,2.5,1
U00088275,I00045969,32,0,7,4,7095.19,987,5,0,28.69,0.152,服饰鞋包,37,0.519,3,0,55,7,6,10,0,0,0,0,13,9.1,7.286,1.0,0.725,36.43,0
U00088276,I00081899,38,0,3,12,2447.1,1231,45,0,109.01,0.288,服饰鞋包,30,0.682,1,0,24,5,2,5,0,1,0,0,6,10.1,6.786,5.5,0.704,33.93,1
U00088277,I00048631,18,1,4,9,4181.07,54,42,0,211.18,0.0,家居日用,35,0.697,7,1,18,3,1,4,0,1,0,0,11,4.5,2.75,5.4,0.842,13.75,1
U00088278,I00011345,19,1,4,13,3119.86,91,11,0,85.23,0.323,美妆个护,14,0.702,3,0,11,3,1,1,0,1,0,0,2,20.5,7.167,5.1,0.539,35.84,0
U00088279,I00039828,33,0,4,7,6337.76,941,7,0,408.71,0.0,数码家电,15,0.373,4,0,38,9,2,10,0,0,0,0,1,9.1,38.5,1.0,0.725,192.5,0
